Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),LO-HA*,20,35,38,275,34,1.0,23.1777,13.05,0.099656,3.18681,1.11329,0,4.3001,2,25.328,0.778
Env. (realmap_a),LO-HA*,21,214,44,401,38,1.0,18.0224,10.6,0.146809,0.58614,0.88119,0,1.46733,3,18.756,0.556
Env. (realmap_a),LO-HA*,22,72,22,321,20,1.0,24.0,13.0,0.055321,1.60415,1.1034,0,2.70755,1,25.354,0.714
Env. (realmap_a),LO-HA*,23,95,24,283,25,1.0,17.9318,10.05,0.068202,1.71561,0.82772,0,2.54333,1,19.203,0.256
Env. (realmap_a),LO-HA*,24,175,44,348,22,1.0,16.8667,9.6,0.10252,2.19597,0.78925,0,2.98523,1,18.359,0.86
Env. (realmap_a),LO-HA*,25,18,42,191,9,1.0,17.114,9.9,0.115057,1.1252,0.82329,0,1.94849,2,18.088,0.453
Env. (realmap_a),LO-HA*,26,34,17,360,60,0.0,0.0,0.0,0.0,10.02619,0.0,0,10.02619,0,inf,inf
Env. (realmap_a),LO-HA*,27,203,30,384,50,1.0,17.5851,10.0,0.142503,1.20626,0.82416,0,2.03043,2,18.6,0.894
Env. (realmap_a),LO-HA*,28,384,78,74,11,0.0,0.0,0.0,0.0,10.03455,0.0,0,10.03455,0,inf,inf
Env. (realmap_a),LO-HA*,29,233,42,369,101,0.0,0.0,0.0,0.0,10.01295,0.0,0,10.01295,0,inf,inf
Env. (realmap_a),LO-HA*,30,383,114,33,56,0.0,0.0,0.0,0.0,10.03723,0.0,0,10.03723,0,inf,inf
Env. (realmap_a),LO-HA*,31,332,34,155,27,0.0,0.0,0.0,0.0,10.02477,0.0,0,10.02477,0,inf,inf
Env. (realmap_a),LO-HA*,32,68,11,357,41,1.0,28.5864,15.7,0.116669,8.61941,1.31387,0,9.93328,2,33.553,0.983
Env. (realmap_a),LO-HA*,33,345,18,29,31,0.0,0.0,0.0,0.0,10.03539,0.0,0,10.03539,0,inf,inf
Env. (realmap_a),LO-HA*,34,189,23,361,30,0.0,0.0,0.0,0.0,10.02476,0.0,0,10.02476,0,inf,inf
Env. (realmap_a),LO-HA*,35,37,37,212,39,1.0,16.6721,9.55,0.074268,1.8758,0.81224,0,2.68804,1,18.016,0.402
Env. (realmap_a),LO-HA*,36,378,88,136,17,0.0,0.0,0.0,0.0,10.03689,0.0,0,10.03689,0,inf,inf
