Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),Expert (CTG),36,279,20,212,39,1.0,6.3956,3.85,0.354294,0.29237,0.0,0,0.29237,5,6.542,0.345
Env. (realmap_a),Expert (CTG),37,57,38,136,17,1.0,7.7862,4.55,0.269823,0.33617,0.0,0,0.33617,4,7.954,0.111
Env. (realmap_a),Expert (CTG),38,284,40,382,86,1.0,11.5725,6.45,0.222069,0.45451,0.0,0,0.45451,5,11.8,0.381
Env. (realmap_a),Expert (CTG),39,30,20,143,14,1.0,10.4844,5.9,0.060521,0.42113,0.0,0,0.42113,1,10.695,0.209
Env. (realmap_a),Expert (CTG),40,364,93,355,23,1.0,6.3163,3.8,0.083441,0.28829,0.0,0,0.28829,1,6.46,0.009
Env. (realmap_a),Expert (CTG),41,79,21,185,22,1.0,9.7113,5.55,0.062326,0.39752,0.0,0,0.39752,2,9.91,0.218
Env. (realmap_a),Expert (CTG),42,382,82,306,38,1.0,9.1637,5.25,0.241657,0.37833,0.0,0,0.37833,2,9.353,0.173
Env. (realmap_a),Expert (CTG),43,316,39,223,42,1.0,8.6106,5.0,0.174457,0.36717,0.0,0,0.36717,3,8.794,0.002
Env. (realmap_a),Expert (CTG),44,249,35,364,64,0.0,0.8794,3.75,0.255589,0.30195,0.0,0,0.30195,1,inf,inf
Env. (realmap_a),Expert (CTG),45,382,35,286,33,1.0,8.81,5.05,0.100527,0.36779,0.0,0,0.36779,3,8.994,0.072
Env. (realmap_a),Expert (CTG),46,381,66,302,22,0.0,6.8163,5.6,0.162721,0.42295,0.0,1,0.42295,180,inf,inf
Env. (realmap_a),Expert (CTG),47,389,90,367,36,1.0,4.9163,3.1,0.000598,0.2463,0.0,0,0.2463,0,5.039,0.054
Env. (realmap_a),Expert (CTG),48,236,21,142,31,1.0,8.86,5.1,0.108786,0.37096,0.0,0,0.37096,2,9.045,0.005
Env. (realmap_a),Expert (CTG),49,189,31,133,34,1.0,4.9163,3.1,0.304946,0.24894,0.0,0,0.24894,4,5.041,0.045
Env. (realmap_a),RRT*,0,195,31,69,12,1.0,12.4659,7.8,0.235861,0.73288,0.65052,0,1.3834,3,13.158,0.894
Env. (realmap_a),RRT*,1,375,108,303,17,0.0,0.0,0.0,0.0,9.24412,0.0,0,9.24412,0,inf,inf
Env. (realmap_a),RRT*,2,211,21,328,35,0.0,0.0,0.0,0.0,10.00094,0.0,0,10.00094,0,inf,inf
Env. (realmap_a),RRT*,3,362,42,271,15,1.0,9.0754,6.0,0.177793,1.30192,0.47293,0,1.77485,3,9.963,0.876
